% Y Body Axis Force Coefficient Effect of Aileron Deflection and Leading Edge Flap
% The Function is Cy_lef_ail(alpha, beta)
% Ranges are:
    % alpha = -20 to 45 deg
    % beta  = -30 to 30 deg
% ------------------------------------------------------------------ %
 0.3860  0.3207  0.2777  0.1838  0.1290  0.1215  0.1051  0.0758  0.0498  0.0247 -0.0067 -0.0334 -0.0645 -0.0939 -0.1248 -0.1790 -0.2730 -0.3160 -0.3810
 0.4337  0.3695  0.3280  0.2622  0.2002  0.1669  0.1309  0.0961  0.0619  0.0268 -0.0070 -0.0415 -0.0775 -0.1183 -0.1560 -0.2170 -0.2840 -0.3250 -0.3890
 0.4861  0.4153  0.3594  0.2824  0.2069  0.1715  0.1318  0.0978  0.0646  0.0305 -0.0061 -0.0415 -0.0769 -0.1130 -0.1533 -0.2310 -0.3050 -0.3630 -0.4320
 0.6320  0.5470  0.4410  0.3320  0.2109  0.1775  0.1379  0.0940  0.0585  0.0202 -0.0132 -0.0538 -0.0901 -0.1326 -0.1786 -0.2971 -0.4064 -0.5121 -0.5958
 0.6660  0.5750  0.4540  0.3370  0.2128  0.1776  0.1396  0.0957  0.0565  0.0209 -0.0179 -0.0552 -0.0964 -0.1347 -0.1802 -0.3049 -0.4233 -0.5437 -0.6344
 0.6660  0.5790  0.4590  0.3350  0.2162  0.1801  0.1401  0.0992  0.0539  0.0190 -0.0204 -0.0569 -0.0980 -0.1424 -0.1904 -0.3091 -0.4328 -0.5514 -0.6382
 0.6450  0.5620  0.4580  0.3360  0.2190  0.1828  0.1381  0.0955  0.0562  0.0164 -0.0231 -0.0582 -0.1041 -0.1462 -0.1962 -0.3136 -0.4322 -0.5393 -0.6208
 0.5900  0.5370  0.4570  0.3300  0.2147  0.1780  0.1337  0.0950  0.0505  0.0151 -0.0223 -0.0583 -0.0998 -0.1438 -0.1882 -0.3026 -0.4297 -0.5085 -0.5603
 0.4880  0.4110  0.3400  0.2720  0.1807  0.1512  0.1150  0.0776  0.0466  0.0162 -0.0156 -0.0489 -0.0836 -0.1150 -0.1545 -0.2450 -0.3136 -0.3841 -0.4615
 0.4920  0.3630  0.2720  0.1810  0.1246  0.1206  0.0935  0.0676  0.0338  0.0010 -0.0261 -0.0531 -0.0801 -0.1061 -0.1274 -0.1823 -0.2714 -0.3631 -0.4930
 0.3320  0.3150  0.2240  0.1320  0.0719  0.0731  0.0650  0.0458  0.0239 -0.0032 -0.0273 -0.0595 -0.0801 -0.1000 -0.1137 -0.1726 -0.2629 -0.3540 -0.3701
 0.2660  0.2230  0.1320  0.0840  0.0274  0.0248  0.0229  0.0129 -0.0080 -0.0215 -0.0520 -0.0758 -0.1105 -0.1253 -0.1542 -0.2105 -0.2563 -0.2938 -0.3373
 0.1320  0.0870  0.0740  0.0500  0.0012 -0.0165 -0.0197 -0.0465 -0.0602 -0.0807 -0.1014 -0.1290 -0.1431 -0.1644 -0.1864 -0.2334 -0.2568 -0.2685 -0.3138
 0.1020  0.0520  0.0690  0.0650  0.0456  0.0212  0.0018 -0.0260 -0.0392 -0.0611 -0.1056 -0.1607 -0.1729 -0.1961 -0.2268 -0.2456 -0.2495 -0.2313 -0.2828
