% Y Body Axis Force Coefficient Effect of Rudder Deflection
% The Function is Cy_rud(alpha, beta)
% Ranges are:
    % alpha = -20 to 90 deg
    % beta  = -30 to 30 deg
% ------------------------------------------------------------------ %
  0.4196  0.3510  0.2977  0.2414  0.1906  0.1827  0.1760  0.1446  0.1264  0.0945  0.0772  0.0538  0.0320 -0.0018 -0.0465 -0.0970 -0.1530 -0.2050 -0.2730
  0.4427  0.3724  0.3174  0.2511  0.2112  0.2011  0.1772  0.1445  0.1184  0.0940  0.0772  0.0562  0.0311 -0.0067 -0.0436 -0.0830 -0.1380 -0.1930 -0.2630
  0.4833  0.4258  0.3790  0.3075  0.2320  0.2096  0.1780  0.1412  0.1105  0.0931  0.0779  0.0540  0.0190 -0.0229 -0.0651 -0.1420 -0.2130 -0.2600 -0.3170
  0.6060  0.5400  0.4750  0.3640  0.2611  0.2271  0.1901  0.1528  0.1192  0.0827  0.0522  0.0158 -0.0255 -0.0703 -0.1178 -0.2213 -0.3327 -0.4000 -0.4680
  0.6350  0.5660  0.4960  0.3800  0.2698  0.2407  0.1979  0.1572  0.1202  0.0821  0.0492  0.0147 -0.0297 -0.0788 -0.1309 -0.2407 -0.3564 -0.4250 -0.4950
  0.6600  0.5990  0.5160  0.3960  0.2806  0.2500  0.2038  0.1616  0.1190  0.0849  0.0500  0.0101 -0.0318 -0.0815 -0.1332 -0.2481 -0.3668 -0.4390 -0.5100
  0.6960  0.5960  0.5240  0.4080  0.2908  0.2407  0.1979  0.1574  0.1152  0.0796  0.0456  0.0106 -0.0390 -0.0855 -0.1374 -0.2443 -0.3619 -0.4340 -0.5350
  0.6710  0.5570  0.4770  0.3630  0.2599  0.2368  0.1999  0.1597  0.1196  0.0849  0.0492  0.0136 -0.0333 -0.0770 -0.1236 -0.2280 -0.3396 -0.4200 -0.5350
  0.6550  0.5430  0.4380  0.3490  0.2371  0.2163  0.1941  0.1455  0.1181  0.0783  0.0473  0.0199 -0.0179 -0.0538 -0.0913 -0.2012 -0.2911 -0.4010 -0.5100
  0.5700  0.4800  0.3920  0.3070  0.2184  0.2124  0.1925  0.1638  0.1249  0.0879  0.0546  0.0232 -0.0160 -0.0520 -0.0897 -0.1783 -0.2651 -0.3620 -0.4590
  0.4000  0.3400  0.2640  0.1920  0.1182  0.1428  0.1596  0.1458  0.1217  0.0930  0.0568  0.0278 -0.0026 -0.0388 -0.0760 -0.1488 -0.2219 -0.3000 -0.3600
  0.3340  0.3150  0.2530  0.1910  0.1029  0.0868  0.0927  0.1048  0.0829  0.0593  0.0439  0.0179 -0.0112 -0.0407 -0.0687 -0.1570 -0.2196 -0.2910 -0.3100
  0.1520  0.1620  0.1190  0.0910  0.0369  0.0042  0.0064 -0.0024 -0.0064 -0.0096 -0.0377 -0.0541 -0.0850 -0.1087 -0.1438 -0.1967 -0.2260 -0.2711 -0.2624
  0.1890  0.1190  0.0890  0.1030  0.0721  0.0605  0.0554  0.0611  0.0425  0.0143 -0.0656 -0.0957 -0.1198 -0.1519 -0.1691 -0.1979 -0.1835 -0.2141 -0.2827
  0.1420  0.0970  0.0930  0.1100  0.0760  0.0743  0.0617  0.0325  0.0290  0.0065 -0.0306 -0.0627 -0.1022 -0.1332 -0.1556 -0.1912 -0.1719 -0.1739 -0.2190
  0.1590  0.1190  0.1600  0.1450  0.0930  0.0694  0.0464  0.0102  0.0061 -0.0183 -0.0384 -0.0944 -0.1225 -0.1557 -0.1753 -0.2277 -0.2434 -0.2003 -0.2400
  0.1760  0.1410  0.1750  0.1460  0.0952  0.0644  0.0423  0.0019 -0.0112 -0.0357 -0.0464 -0.0974 -0.1185 -0.1145 -0.1705 -0.2213 -0.2515 -0.2160 -0.2518
  0.2400  0.2000  0.1700  0.1440  0.0874  0.0679  0.0561  0.0254 -0.0017 -0.0228 -0.0390 -0.0545 -0.0697 -0.0898 -0.1161 -0.1731 -0.1991 -0.2307 -0.2705
  0.2950  0.2480  0.2080  0.1550  0.1110  0.0902  0.0731  0.0578  0.0328  0.0210 -0.0034 -0.0241 -0.0535 -0.0712 -0.0992 -0.1449 -0.1978 -0.2422 -0.2889
  0.3000  0.2410  0.1910  0.1580  0.1054  0.0784  0.0628  0.0482  0.0252  0.0064 -0.0112 -0.0323 -0.0634 -0.0829 -0.1004 -0.1527 -0.1861 -0.2362 -0.2997
