% Y Body Axis Force Coefficient Effect of Aileron Deflection
% The Function is Cy_ail(alpha, beta)
% Ranges are:
    % alpha = -20 to 90 deg
    % beta  = -30 to 30 deg
% ------------------------------------------------------------------ %
  0.3838  0.3204  0.2946  0.2275  0.1467  0.1200  0.1010  0.0717  0.0500  0.0281  0.0028 -0.0154 -0.0412 -0.0694 -0.0949 -0.1760 -0.2440 -0.2700 -0.3340
  0.4012  0.3333  0.2847  0.2150  0.1508  0.1247  0.0954  0.0678  0.0423  0.0197  0.0005 -0.0202 -0.0461 -0.0809 -0.1126 -0.1770 -0.2470 -0.2950 -0.3650
  0.4314  0.3741  0.3207  0.2418  0.1741  0.1349  0.1001  0.0680  0.0377  0.0222  0.0061 -0.0245 -0.0574 -0.0935 -0.1290 -0.1956 -0.2740 -0.3300 -0.3850
  0.6020  0.5160  0.4170  0.3160  0.2062  0.1668  0.1288  0.0892  0.0521  0.0164 -0.0150 -0.0528 -0.0877 -0.1308 -0.1726 -0.2831 -0.3847 -0.4831 -0.5657
  0.6590  0.5630  0.4490  0.3300  0.2130  0.1799  0.1390  0.0963  0.0573  0.0197 -0.0166 -0.0528 -0.0957 -0.1350 -0.1821 -0.3000 -0.4190 -0.5326 -0.6294
  0.6950  0.6020  0.4820  0.3510  0.2172  0.1820  0.1412  0.0990  0.0591  0.0214 -0.0161 -0.0497 -0.0954 -0.1380 -0.1830 -0.3051 -0.4355 -0.5553 -0.6470
  0.6660  0.5800  0.4660  0.3480  0.2238  0.1879  0.1437  0.1038  0.0605  0.0229 -0.0148 -0.0527 -0.0940 -0.1373 -0.1887 -0.3044 -0.4332 -0.5456 -0.6322
  0.6480  0.5370  0.4410  0.3300  0.2204  0.1801  0.1390  0.0993  0.0593  0.0237 -0.0123 -0.0489 -0.0936 -0.1332 -0.1799 -0.2899 -0.4017 -0.4962 -0.6006
  0.5720  0.4820  0.3860  0.2980  0.1930  0.1520  0.1166  0.0750  0.0327  0.0028 -0.0200 -0.0510 -0.0889 -0.1273 -0.1667 -0.2716 -0.3586 -0.4536 -0.5415
  0.4880  0.4070  0.3100  0.2380  0.1590  0.1381  0.1047  0.0727  0.0355  0.0026 -0.0283 -0.0604 -0.0949 -0.1305 -0.1690 -0.2478 -0.3194 -0.4177 -0.4989
  0.3648  0.3061  0.2154  0.1340  0.0845  0.0978  0.0869  0.0608  0.0290  0.0002 -0.0287 -0.0586 -0.0904 -0.1165 -0.1395 -0.1890 -0.2704 -0.3614 -0.4198
  0.2994  0.2420  0.1674  0.1058  0.0417  0.0217  0.0334  0.0285  0.0024 -0.0225 -0.0446 -0.0699 -0.0971 -0.1160 -0.1368 -0.2009 -0.2625 -0.3371 -0.3945
  0.0967  0.0825  0.0349  0.0078 -0.0310 -0.0492 -0.0576 -0.0533 -0.0696 -0.0840 -0.1036 -0.1271 -0.1460 -0.1763 -0.1919 -0.2328 -0.2557 -0.3029 -0.3183
  0.0810  0.0531  0.0351  0.0212  0.0102 -0.0205 -0.0229 -0.0361 -0.0442 -0.0494 -0.0912 -0.1570 -0.1801 -0.1989 -0.2187 -0.2301 -0.2058 -0.2404 -0.3097
  0.0761  0.0531  0.0482  0.0482  0.0154  0.0135 -0.0053 -0.0296 -0.0443 -0.0598 -0.0783 -0.1238 -0.1508 -0.1465 -0.2012 -0.2347 -0.2328 -0.2361 -0.2620
  0.0959  0.0721  0.1041  0.0881  0.0241  0.0054 -0.0056 -0.0441 -0.0575 -0.0849 -0.0894 -0.1331 -0.1645 -0.1724 -0.2089 -0.2714 -0.2862 -0.2529 -0.2759
  0.1232  0.1021  0.1151  0.0882  0.0311  0.0001 -0.0094 -0.0503 -0.0647 -0.0920 -0.0976 -0.1289 -0.1540 -0.1714 -0.1950 -0.2546 -0.2846 -0.2656 -0.2868
  0.2272  0.1961  0.1399  0.0880  0.0531  0.0247  0.0069 -0.0224 -0.0421 -0.0497 -0.0801 -0.0890 -0.0983 -0.1196 -0.1425 -0.1745 -0.2219 -0.2780 -0.3083
  0.2981  0.2535  0.2045  0.1432  0.0976  0.0788  0.0535  0.0446  0.0136 -0.0046 -0.0404 -0.0582 -0.0748 -0.0950 -0.1186 -0.1638 -0.2218 -0.2731 -0.3171
  0.2845  0.2302  0.1800  0.1510  0.0998  0.0777  0.0577  0.0351  0.0111 -0.0048 -0.0320 -0.0476 -0.0770 -0.0989 -0.1204 -0.1735 -0.2153 -0.2572 -0.3173
