% Pitch Moment Coefficient Effect of Leading Edge Flap
% The Function is Cm_lef(alpha, beta)
% Ranges are:
    % alpha = -20 to 45 deg
    % beta = -30 to 30 deg
% ------------------------------------------------------------------ %
 0.0922  0.0559  0.0525 -0.0338 -0.0518 -0.0605 -0.0574 -0.0554 -0.0550 -0.0503 -0.0521 -0.0483 -0.0459 -0.0404 -0.0373  -0.0193  0.0670  0.0704  0.1067
 0.0372  0.0062 -0.0067 -0.0217 -0.0702 -0.0860 -0.1001 -0.1000 -0.1002 -0.1012 -0.0974 -0.0939 -0.0839 -0.0837 -0.0759  -0.0274 -0.0124  0.0005  0.0315
 0.0251  0.0006  0.0014 -0.0229 -0.0536 -0.0634 -0.0654 -0.0656 -0.0652 -0.0647 -0.0653 -0.0659 -0.0654 -0.0631 -0.0570  -0.0263 -0.0020 -0.0028  0.0217
-0.0006 -0.0193 -0.0234 -0.0321 -0.0386 -0.0389 -0.0385 -0.0386 -0.0388 -0.0387 -0.0389 -0.0387 -0.0388 -0.0392 -0.0386  -0.0321 -0.0234 -0.0193 -0.0006
-0.0273 -0.0246 -0.0230 -0.0231 -0.0259 -0.0255 -0.0286 -0.0271 -0.0271 -0.0267 -0.0266 -0.0272 -0.0280 -0.0267 -0.0270  -0.0242 -0.0241 -0.0257 -0.0284
-0.0319 -0.0272 -0.0204 -0.0170 -0.0152 -0.0148 -0.0145 -0.0138 -0.0127 -0.0128 -0.0133 -0.0141 -0.0149 -0.0157 -0.0164  -0.0182 -0.0216 -0.0287 -0.0331
-0.0446 -0.0368 -0.0266 -0.0166 -0.0127 -0.0113 -0.0092 -0.0057 -0.0033 -0.0016 -0.0017 -0.0025 -0.0038 -0.0049 -0.0085  -0.0124 -0.0224 -0.0326 -0.0404
-0.0682 -0.0587 -0.0425 -0.0197  0.0000  0.0026  0.0078  0.0158  0.0243  0.0323  0.0328  0.0290  0.0189  0.0120  0.0061  -0.0136 -0.0364 -0.0526 -0.0621
-0.0947 -0.0851 -0.0642 -0.0536 -0.0308 -0.0293 -0.0275 -0.0234 -0.0188 -0.0161 -0.0141 -0.0136 -0.0154 -0.0180 -0.0273  -0.0501 -0.0607 -0.0816 -0.0912
-0.1090 -0.1235 -0.0938 -0.0777 -0.0674 -0.0648 -0.1607 -0.0558 -0.0526 -0.0455 -0.0471 -0.0479 -0.0530 -0.0563 -0.0610  -0.0713 -0.0874 -0.1171 -0.1026
-0.0135 -0.0857 -0.0907 -0.1013 -0.0875 -0.0983 -0.0951 -0.0913 -0.0902 -0.0871 -0.0865 -0.0896 -0.0962 -0.0997 -0.1060  -0.1198 -0.1092 -0.1042 -0.0320
 0.0202 -0.0510 -0.0891 -0.1086 -0.1018 -0.1014 -0.1105 -0.1117 -0.1127 -0.1151 -0.1167 -0.1230 -0.1301 -0.1387 -0.1402  -0.1470 -0.1275 -0.0894 -0.0142
-0.0116 -0.0639 -0.0971 -0.1156 -0.1170 -0.1142 -0.1182 -0.1160 -0.1178 -0.1206 -0.1280 -0.1347 -0.1436 -0.1512 -0.1516  -0.1502 -0.1317 -0.0985 -0.0462
-0.0023 -0.0164 -0.0417 -0.0987 -0.0985 -0.0975 -0.1278 -0.1042 -0.1156 -0.0979 -0.1122 -0.1225 -0.1444 -0.1340 -0.1461  -0.1463 -0.0893 -0.0640 -0.0499
