% Yaw Moment Body Axis Coefficient Effect of Aileron Deflection
% The Function is Cn_ail(alpha, beta)
% Ranges are:
    % alpha = -20 to 90 deg
    % beta  = -30 to 30 deg
% ------------------------------------------------------------------ %
-0.06390 -0.06280 -0.06160 -0.05500 -0.03590 -0.02670 -0.01880 -0.01190 -0.00930 -0.00890 -0.00810 -0.00710 -0.00430 -0.00400  0.00200  0.02110  0.02770  0.02890  0.03000
-0.06190 -0.05540 -0.04900 -0.03840 -0.03360 -0.02790 -0.02320 -0.01740 -0.01370 -0.00980 -0.00660 -0.00420  0.00020  0.00880  0.01340  0.01820  0.02880  0.03520  0.04170
-0.06790 -0.05990 -0.05440 -0.04650 -0.03960 -0.03220 -0.02540 -0.01930 -0.01390 -0.00910 -0.00550 -0.00070  0.00470  0.01200  0.01860  0.02550  0.03340  0.03890  0.04690
-0.10800 -0.09940 -0.08380 -0.06770 -0.04600 -0.03980 -0.03210 -0.02480 -0.01760 -0.01110 -0.00540  0.00080  0.00740  0.01590  0.02460  0.04630  0.06240  0.07800  0.08660
-0.12340 -0.10940 -0.09150 -0.07210 -0.04980 -0.04480 -0.03770 -0.02770 -0.01930 -0.01200 -0.00560  0.00150  0.00920  0.01750  0.02680  0.04910  0.06850  0.08640  0.10040
-0.12450 -0.11000 -0.09390 -0.07300 -0.04960 -0.04400 -0.03600 -0.02650 -0.01760 -0.01050 -0.00370  0.00240  0.01090  0.01940  0.02850  0.05190  0.07280  0.08890  0.10340
-0.11180 -0.10200 -0.08940 -0.06900 -0.04860 -0.04400 -0.03490 -0.02670 -0.01710 -0.00900 -0.00200  0.00470  0.01320  0.02200  0.03180  0.05220  0.07260  0.08520  0.09500
-0.09670 -0.08070 -0.07370 -0.06280 -0.04720 -0.04160 -0.03790 -0.02340 -0.01360 -0.00660 -0.00030  0.00690  0.01580  0.02310  0.03280  0.04840  0.05930  0.06630  0.08230
-0.06700 -0.05610 -0.05050 -0.04720 -0.03580 -0.02690 -0.01980 -0.01110 -0.00290 -0.00010  0.00150  0.00520  0.01210  0.02040  0.02730  0.03870  0.04200  0.04760  0.05850
-0.03530 -0.03160 -0.02010 -0.02430 -0.01750 -0.01300 -0.00790 -0.00370  0.00120  0.00450  0.00720  0.01060  0.01590  0.02170  0.02770  0.03450  0.03030  0.04180  0.04550
-0.01870  0.00910  0.02300  0.01960  0.01320  0.00260  0.00210  0.00560  0.00820  0.00650  0.00390  0.00220  0.00300  0.00550  0.00450 -0.00191 -0.00530  0.00860  0.03640
 0.00700  0.03570  0.05480  0.06580  0.04680  0.03830  0.02190  0.01780  0.01380  0.00990  0.00110 -0.00520 -0.00820 -0.00980 -0.01740 -0.03640 -0.02540 -0.00630  0.02240
 0.00560  0.03220  0.08310  0.08810  0.05630  0.03950  0.02710  0.01870  0.01270  0.00440 -0.00090 -0.00600 -0.01310 -0.02240 -0.03280 -0.06460 -0.05780 -0.00870  0.01790
 0.00460  0.01410  0.04040  0.06420  0.05130  0.04160  0.03190  0.02520  0.01640  0.00970 -0.00620 -0.02830 -0.03860 -0.04750 -0.05830 -0.07120 -0.04740 -0.02110 -0.01160
-0.10900 -0.00430  0.01570  0.03850  0.03860  0.03570  0.02820  0.02290  0.01960  0.01300  0.00710 -0.01400 -0.02110 -0.01980 -0.04520 -0.04510 -0.02230 -0.00230  0.00430
-0.01000 -0.01240  0.02560  0.03030  0.02370  0.02330  0.01660  0.01320  0.01930  0.01670  0.01750 -0.00250 -0.00420 -0.00600 -0.01830 -0.02490 -0.02020  0.01780  0.01540
 0.00470 -0.00080  0.02810  0.02570  0.01650  0.01690  0.01150  0.00920  0.02070  0.01820  0.02360  0.01950  0.01580  0.01120  0.00390 -0.00530 -0.00770  0.02120  0.01570
 0.04700  0.04260  0.03080  0.03010  0.02530  0.01860  0.01600  0.02060  0.01900  0.01540  0.02450  0.02160  0.02830  0.02180  0.01560  0.01080  0.01010 -0.00170 -0.00610
 0.04100  0.04140  0.03680  0.03140  0.02510  0.02480  0.02330  0.01840  0.01560  0.01380  0.01540  0.01330  0.01010  0.00750  0.00810  0.00180 -0.00360 -0.00820 -0.00780
 0.03200  0.02870  0.02370  0.01650  0.01650  0.01530  0.01510  0.01550  0.01380  0.01250  0.01130  0.01100  0.01010  0.01010  0.01170  0.01170  0.00450 -0.00500 -0.00380
